,Drug-Gene Pair Cluster,Dependency Path Cluster
5157,27.0,79.0
5158,10.0,0.0
5159,7.0,0.0
5160,14.0,0.0
5161,27.0,0.0
5162,4.0,102.0
5163,14.0,0.0
5164,13.0,99.0
5165,23.0,0.0
5166,17.0,0.0
5167,29.0,0.0
5168,23.0,0.0
5169,23.0,23.0
5170,18.0,0.0
5171,23.0,0.0
5172,29.0,71.0
5173,23.0,81.0
5174,14.0,7.0
5175,14.0,107.0
5176,18.0,43.0
5177,18.0,0.0
5178,18.0,0.0
5179,18.0,0.0
5180,8.0,5.0
5181,20.0,117.0
5182,26.0,0.0
5183,23.0,0.0
5184,0.0,0.0
5185,18.0,0.0
5186,2.0,54.0
5187,2.0,0.0
5188,24.0,0.0
5189,10.0,0.0
5190,18.0,0.0
5191,18.0,18.0
5192,22.0,0.0
5193,23.0,0.0
5194,21.0,0.0
5195,18.0,113.0
5196,14.0,10.0
5197,9.0,44.0
5198,21.0,105.0
5199,2.0,43.0
5200,23.0,54.0
5201,23.0,117.0
5202,12.0,123.0
5203,27.0,109.0
5204,2.0,33.0
5205,23.0,33.0
5206,25.0,58.0
5207,27.0,117.0
5208,23.0,35.0
5209,14.0,119.0
5210,27.0,63.0
5211,26.0,117.0
5212,18.0,54.0
5213,26.0,116.0
5214,14.0,119.0
5215,3.0,25.0
5216,1.0,119.0
5217,23.0,20.0
5218,2.0,110.0
5219,22.0,5.0
5220,18.0,36.0
5221,13.0,0.0
5222,23.0,0.0
5223,18.0,0.0
5224,20.0,0.0
5225,23.0,0.0
5226,23.0,0.0
5227,7.0,8.0
5228,27.0,8.0
5229,2.0,8.0
5230,24.0,0.0
5231,18.0,0.0
5232,14.0,0.0
5233,18.0,0.0
5234,8.0,0.0
5235,0.0,0.0
5236,23.0,0.0
5237,14.0,0.0
5238,18.0,0.0
5239,29.0,53.0
5240,18.0,0.0
5241,14.0,0.0
5242,28.0,15.0
5243,23.0,85.0
5244,2.0,78.0
5245,18.0,10.0
5246,19.0,107.0
5247,23.0,78.0
5248,26.0,0.0
5249,18.0,84.0
5250,14.0,71.0
5251,3.0,64.0
5252,2.0,81.0
5253,22.0,0.0
5254,2.0,0.0
5255,14.0,0.0
5256,23.0,0.0
5257,17.0,61.0
5258,23.0,77.0
5259,8.0,77.0
5260,18.0,0.0
5261,14.0,0.0
5262,27.0,37.0
5263,24.0,0.0
5264,23.0,89.0
5265,2.0,0.0
5266,0.0,0.0
5267,8.0,21.0
5268,6.0,97.0
5269,14.0,0.0
5270,2.0,0.0
5271,18.0,0.0
5272,23.0,0.0
5273,2.0,0.0
5274,18.0,0.0
5275,0.0,0.0
5276,14.0,0.0
5277,16.0,0.0
5278,4.0,0.0
5279,18.0,3.0
5280,10.0,77.0
5281,13.0,0.0
5282,19.0,0.0
5283,2.0,21.0
5284,23.0,0.0
5285,10.0,0.0
5286,9.0,0.0
5287,4.0,0.0
5288,26.0,0.0
5289,18.0,0.0
5290,13.0,0.0
5291,8.0,0.0
5292,2.0,0.0
5293,3.0,2.0
5294,23.0,0.0
5295,4.0,0.0
5296,22.0,0.0
5297,0.0,0.0
5298,2.0,0.0
5299,24.0,0.0
5300,14.0,0.0
5301,0.0,11.0
5302,25.0,46.0
5303,2.0,2.0
5304,14.0,0.0
5305,0.0,110.0
5306,20.0,61.0
5307,23.0,0.0
5308,18.0,85.0
5309,23.0,0.0
5310,14.0,14.0
5311,24.0,89.0
5312,20.0,0.0
5313,10.0,97.0
5314,23.0,0.0
5315,23.0,85.0
5316,4.0,57.0
5317,14.0,0.0
5318,13.0,12.0
5319,2.0,0.0
5320,25.0,0.0
5321,23.0,0.0
5322,2.0,97.0
5323,23.0,96.0
5324,20.0,0.0
5325,21.0,0.0
5326,14.0,0.0
5327,8.0,119.0
5328,23.0,0.0
5329,23.0,0.0
5330,25.0,85.0
5331,5.0,0.0
5332,4.0,0.0
5333,0.0,91.0
5334,14.0,0.0
5335,4.0,121.0
5336,13.0,0.0
5337,12.0,100.0
5338,9.0,0.0
5339,23.0,0.0
5340,14.0,43.0
5341,18.0,0.0
5342,14.0,0.0
5343,28.0,0.0
5344,14.0,0.0
5345,2.0,0.0
5346,18.0,0.0
5347,14.0,0.0
5348,2.0,0.0
5349,18.0,120.0
5350,22.0,0.0
5351,2.0,0.0
5352,18.0,70.0
5353,8.0,0.0
5354,29.0,0.0
5355,14.0,0.0
5356,23.0,89.0
5357,18.0,39.0
5358,18.0,51.0
5359,14.0,0.0
5360,18.0,97.0
5361,29.0,75.0
5362,26.0,0.0
5363,18.0,104.0
5364,23.0,64.0
5365,23.0,0.0
5366,3.0,81.0
5367,18.0,0.0
5368,22.0,0.0
5369,9.0,60.0
5370,18.0,0.0
5371,26.0,0.0
5372,14.0,89.0
5373,18.0,45.0
5374,24.0,89.0
5375,14.0,0.0
5376,25.0,0.0
5377,2.0,0.0
5378,25.0,81.0
5379,18.0,0.0
5380,22.0,76.0
5381,25.0,0.0
5382,8.0,0.0
5383,23.0,0.0
5384,2.0,98.0
5385,7.0,4.0
5386,8.0,0.0
5387,27.0,0.0
5388,23.0,0.0
5389,2.0,0.0
5390,14.0,0.0
5391,23.0,0.0
5392,15.0,0.0
5393,13.0,8.0
5394,2.0,0.0
5395,7.0,0.0
5396,10.0,0.0
5397,23.0,0.0
5398,18.0,0.0
5399,7.0,0.0
5400,2.0,0.0
5401,2.0,0.0
5402,10.0,0.0
5403,19.0,0.0
5404,2.0,4.0
5405,8.0,0.0
5406,14.0,12.0
5407,18.0,53.0
5408,10.0,0.0
5409,18.0,20.0
5410,2.0,0.0
5411,23.0,22.0
5412,18.0,0.0
5413,23.0,0.0
5414,18.0,0.0
5415,28.0,0.0
5416,25.0,0.0
5417,4.0,124.0
5418,14.0,0.0
5419,23.0,0.0
5420,29.0,0.0
5421,15.0,0.0
5422,25.0,0.0
5423,23.0,0.0
5424,23.0,0.0
5425,14.0,0.0
5426,18.0,0.0
5427,2.0,0.0
5428,23.0,0.0
5429,13.0,0.0
5430,3.0,0.0
5431,0.0,0.0
5432,26.0,0.0
5433,21.0,0.0
5434,18.0,121.0
5435,18.0,0.0
5436,26.0,0.0
5437,14.0,37.0
5438,16.0,0.0
5439,23.0,70.0
5440,0.0,0.0
5441,23.0,0.0
5442,11.0,47.0
5443,23.0,0.0
5444,0.0,42.0
5445,23.0,104.0
5446,2.0,42.0
5447,19.0,116.0
5448,23.0,104.0
5449,14.0,42.0
5450,25.0,0.0
5451,3.0,0.0
5452,14.0,0.0
5453,13.0,80.0
5454,18.0,5.0
5455,21.0,49.0
5456,2.0,46.0
5457,4.0,0.0
5458,2.0,31.0
5459,17.0,6.0
5460,23.0,0.0
5461,0.0,53.0
5462,20.0,0.0
5463,18.0,0.0
5464,4.0,34.0
5465,14.0,0.0
5466,2.0,0.0
5467,17.0,0.0
5468,18.0,7.0
5469,2.0,0.0
5470,0.0,0.0
5471,23.0,0.0
5472,3.0,0.0
5473,0.0,70.0
5474,20.0,0.0
5475,15.0,0.0
5476,14.0,0.0
5477,22.0,37.0
5478,20.0,0.0
5479,23.0,0.0
5480,15.0,0.0
5481,22.0,0.0
5482,22.0,0.0
5483,18.0,0.0
5484,20.0,0.0
5485,14.0,0.0
5486,6.0,0.0
5487,2.0,0.0
5488,29.0,86.0
5489,18.0,0.0
5490,14.0,0.0
5491,2.0,43.0
5492,23.0,116.0
5493,26.0,91.0
5494,16.0,0.0
5495,14.0,0.0
5496,2.0,0.0
5497,14.0,8.0
5498,25.0,61.0
5499,14.0,0.0
5500,2.0,0.0
5501,22.0,88.0
5502,14.0,8.0
5503,18.0,8.0
5504,24.0,49.0
5505,14.0,10.0
5506,23.0,58.0
5507,26.0,0.0
5508,21.0,98.0
5509,0.0,0.0
5510,13.0,0.0
5511,1.0,98.0
5512,28.0,14.0
5513,21.0,0.0
5514,3.0,0.0
5515,26.0,61.0
5516,0.0,0.0
5517,17.0,0.0
5518,22.0,0.0
5519,7.0,0.0
5520,2.0,0.0
5521,28.0,38.0
5522,2.0,25.0
5523,23.0,111.0
5524,28.0,111.0
5525,14.0,38.0
5526,9.0,117.0
5527,2.0,117.0
5528,7.0,38.0
5529,2.0,117.0
5530,3.0,38.0
5531,17.0,117.0
5532,16.0,117.0
5533,14.0,111.0
5534,18.0,117.0
5535,29.0,111.0
5536,18.0,38.0
5537,24.0,111.0
5538,18.0,23.0
5539,18.0,38.0
5540,23.0,38.0
5541,23.0,38.0
5542,9.0,111.0
5543,4.0,38.0
5544,22.0,117.0
5545,14.0,38.0
5546,22.0,117.0
5547,18.0,111.0
5548,20.0,0.0
5549,29.0,0.0
5550,2.0,0.0
5551,4.0,86.0
5552,0.0,86.0
5553,3.0,0.0
5554,2.0,0.0
5555,26.0,0.0
5556,2.0,47.0
5557,18.0,0.0
5558,6.0,116.0
5559,14.0,1.0
5560,2.0,0.0
5561,23.0,60.0
5562,22.0,28.0
5563,1.0,93.0
5564,7.0,0.0
5565,7.0,0.0
5566,18.0,0.0
5567,0.0,0.0
5568,14.0,0.0
5569,23.0,0.0
5570,18.0,76.0
5571,18.0,0.0
5572,12.0,0.0
5573,0.0,23.0
5574,18.0,0.0
5575,23.0,0.0
5576,26.0,0.0
5577,28.0,0.0
5578,27.0,0.0
5579,18.0,0.0
5580,3.0,0.0
5581,18.0,24.0
5582,22.0,0.0
5583,22.0,99.0
5584,23.0,0.0
5585,2.0,0.0
5586,14.0,0.0
5587,23.0,0.0
5588,6.0,35.0
5589,2.0,63.0
5590,10.0,56.0
5591,18.0,22.0
5592,8.0,0.0
5593,22.0,76.0
5594,23.0,6.0
5595,23.0,0.0
5596,27.0,0.0
5597,13.0,46.0
5598,18.0,0.0
5599,2.0,0.0
5600,18.0,0.0
5601,11.0,37.0
5602,0.0,0.0
5603,0.0,0.0
5604,4.0,0.0
5605,18.0,0.0
5606,23.0,77.0
5607,23.0,57.0
5608,0.0,0.0
5609,0.0,5.0
5610,5.0,103.0
5611,26.0,97.0
5612,8.0,0.0
5613,29.0,0.0
5614,7.0,0.0
5615,23.0,0.0
5616,24.0,0.0
5617,25.0,0.0
5618,8.0,0.0
5619,14.0,0.0
5620,23.0,0.0
5621,3.0,0.0
5622,22.0,93.0
5623,13.0,0.0
5624,18.0,109.0
5625,23.0,116.0
5626,23.0,26.0
5627,8.0,79.0
5628,18.0,76.0
5629,18.0,65.0
5630,18.0,109.0
5631,22.0,5.0
5632,2.0,107.0
5633,28.0,79.0
5634,9.0,0.0
5635,2.0,97.0
5636,22.0,0.0
5637,18.0,4.0
5638,20.0,46.0
5639,22.0,46.0
5640,18.0,8.0
5641,2.0,4.0
5642,14.0,49.0
5643,14.0,8.0
5644,6.0,89.0
5645,0.0,0.0
5646,2.0,0.0
5647,27.0,0.0
5648,7.0,89.0
5649,22.0,0.0
5650,2.0,0.0
5651,0.0,0.0
5652,0.0,0.0
5653,23.0,20.0
5654,0.0,0.0
5655,15.0,23.0
5656,5.0,61.0
5657,0.0,0.0
5658,18.0,61.0
5659,23.0,97.0
5660,18.0,0.0
5661,8.0,0.0
5662,14.0,0.0
5663,8.0,0.0
5664,16.0,0.0
5665,0.0,0.0
5666,0.0,0.0
5667,14.0,0.0
5668,26.0,0.0
5669,23.0,0.0
5670,14.0,0.0
5671,10.0,0.0
5672,8.0,0.0
5673,18.0,0.0
5674,22.0,0.0
5675,5.0,77.0
5676,27.0,61.0
5677,23.0,0.0
5678,18.0,0.0
5679,2.0,65.0
5680,2.0,123.0
5681,17.0,76.0
5682,2.0,64.0
5683,22.0,14.0
5684,26.0,0.0
5685,1.0,22.0
5686,3.0,74.0
5687,26.0,46.0
5688,12.0,83.0
5689,20.0,8.0
5690,6.0,8.0
5691,29.0,89.0
5692,18.0,3.0
5693,19.0,0.0
5694,18.0,15.0
5695,20.0,0.0
5696,4.0,0.0
5697,8.0,0.0
5698,23.0,94.0
5699,23.0,0.0
5700,6.0,0.0
5701,20.0,0.0
5702,4.0,0.0
5703,1.0,0.0
5704,14.0,0.0
5705,24.0,0.0
5706,24.0,0.0
5707,4.0,0.0
5708,18.0,0.0
5709,0.0,38.0
5710,14.0,38.0
5711,18.0,119.0
5712,24.0,0.0
5713,6.0,0.0
5714,18.0,5.0
5715,23.0,0.0
5716,24.0,65.0
5717,2.0,52.0
5718,9.0,57.0
5719,14.0,0.0
5720,23.0,0.0
5721,14.0,0.0
5722,13.0,0.0
5723,9.0,0.0
5724,2.0,15.0
5725,14.0,0.0
5726,22.0,0.0
5727,8.0,0.0
5728,9.0,0.0
5729,23.0,0.0
5730,2.0,0.0
5731,24.0,0.0
5732,16.0,9.0
5733,11.0,67.0
5734,13.0,0.0
5735,4.0,0.0
5736,2.0,85.0
5737,23.0,74.0
5738,23.0,37.0
5739,2.0,85.0
5740,9.0,37.0
5741,10.0,37.0
5742,26.0,69.0
5743,13.0,37.0
5744,27.0,90.0
5745,2.0,0.0
5746,18.0,0.0
5747,18.0,0.0
5748,22.0,0.0
5749,26.0,0.0
5750,18.0,28.0
5751,23.0,122.0
5752,29.0,31.0
5753,11.0,42.0
5754,18.0,44.0
5755,27.0,8.0
5756,19.0,61.0
5757,2.0,61.0
5758,14.0,0.0
5759,6.0,0.0
5760,18.0,0.0
5761,23.0,0.0
5762,1.0,0.0
5763,20.0,0.0
5764,26.0,0.0
5765,2.0,0.0
5766,2.0,0.0
5767,22.0,0.0
5768,14.0,0.0
5769,18.0,119.0
5770,18.0,48.0
5771,23.0,0.0
5772,2.0,3.0
5773,25.0,0.0
5774,14.0,0.0
5775,14.0,0.0
5776,14.0,0.0
5777,22.0,0.0
5778,18.0,0.0
5779,29.0,0.0
5780,28.0,0.0
5781,8.0,0.0
5782,7.0,46.0
5783,18.0,0.0
5784,26.0,39.0
5785,23.0,111.0
5786,27.0,20.0
5787,6.0,0.0
5788,22.0,0.0
5789,9.0,0.0
5790,14.0,71.0
5791,0.0,20.0
5792,13.0,0.0
5793,0.0,89.0
5794,22.0,58.0
5795,8.0,18.0
5796,8.0,0.0
5797,18.0,4.0
5798,26.0,28.0
5799,14.0,97.0
5800,26.0,118.0
5801,9.0,0.0
5802,2.0,0.0
5803,8.0,0.0
5804,21.0,5.0
5805,22.0,60.0
5806,0.0,0.0
5807,28.0,0.0
5808,5.0,63.0
5809,18.0,7.0
5810,13.0,15.0
5811,8.0,0.0
5812,29.0,0.0
5813,2.0,0.0
5814,23.0,0.0
5815,16.0,88.0
5816,22.0,43.0
5817,18.0,20.0
5818,24.0,71.0
5819,22.0,0.0
5820,18.0,0.0
5821,2.0,0.0
5822,0.0,0.0
5823,2.0,0.0
5824,18.0,0.0
5825,16.0,116.0
5826,2.0,119.0
5827,15.0,0.0
5828,15.0,0.0
5829,24.0,53.0
5830,29.0,53.0
5831,7.0,0.0
5832,18.0,2.0
5833,20.0,0.0
5834,4.0,93.0
5835,4.0,22.0
5836,18.0,9.0
5837,22.0,48.0
5838,10.0,0.0
5839,14.0,54.0
5840,3.0,54.0
5841,14.0,54.0
5842,14.0,54.0
5843,8.0,54.0
5844,23.0,54.0
5845,14.0,54.0
5846,18.0,53.0
5847,20.0,78.0
5848,11.0,54.0
5849,26.0,54.0
5850,25.0,43.0
5851,25.0,15.0
5852,2.0,1.0
5853,23.0,54.0
5854,14.0,54.0
5855,14.0,54.0
5856,0.0,54.0
5857,23.0,54.0
5858,14.0,54.0
5859,23.0,54.0
5860,26.0,54.0
5861,14.0,54.0
5862,14.0,117.0
5863,25.0,111.0
5864,14.0,111.0
5865,7.0,27.0
5866,0.0,0.0
5867,11.0,0.0
5868,2.0,0.0
5869,14.0,0.0
5870,19.0,0.0
5871,0.0,0.0
5872,29.0,99.0
5873,18.0,37.0
5874,21.0,23.0
5875,26.0,0.0
5876,10.0,0.0
5877,11.0,0.0
5878,2.0,0.0
5879,23.0,0.0
5880,2.0,0.0
5881,14.0,0.0
5882,23.0,0.0
5883,18.0,23.0
5884,0.0,0.0
5885,14.0,46.0
5886,29.0,0.0
5887,22.0,0.0
5888,10.0,44.0
5889,2.0,15.0
5890,9.0,0.0
5891,23.0,82.0
5892,23.0,9.0
5893,28.0,72.0
5894,9.0,0.0
5895,16.0,0.0
5896,23.0,82.0
5897,14.0,102.0
5898,2.0,47.0
5899,13.0,47.0
5900,14.0,47.0
5901,29.0,98.0
5902,18.0,47.0
5903,26.0,21.0
5904,0.0,98.0
5905,2.0,18.0
5906,14.0,14.0
5907,5.0,98.0
5908,2.0,98.0
5909,19.0,47.0
5910,10.0,28.0
5911,0.0,28.0
5912,10.0,14.0
5913,18.0,14.0
5914,20.0,0.0
5915,24.0,35.0
5916,22.0,0.0
5917,4.0,116.0
5918,22.0,0.0
5919,2.0,0.0
5920,22.0,0.0
5921,26.0,0.0
5922,2.0,0.0
5923,2.0,0.0
5924,0.0,0.0
5925,11.0,41.0
5926,7.0,0.0
5927,14.0,0.0
5928,19.0,28.0
5929,0.0,28.0
5930,12.0,28.0
5931,22.0,120.0
5932,9.0,28.0
5933,1.0,4.0
5934,18.0,28.0
5935,14.0,8.0
5936,29.0,28.0
5937,13.0,89.0
5938,0.0,4.0
5939,26.0,28.0
5940,5.0,28.0
5941,2.0,28.0
5942,22.0,0.0
5943,2.0,6.0
5944,8.0,77.0
5945,5.0,119.0
5946,18.0,6.0
5947,17.0,0.0
5948,2.0,0.0
5949,18.0,0.0
5950,13.0,0.0
5951,14.0,0.0
5952,14.0,20.0
5953,27.0,0.0
5954,22.0,8.0
5955,23.0,0.0
5956,17.0,6.0
5957,19.0,0.0
5958,14.0,102.0
5959,20.0,37.0
5960,8.0,0.0
5961,0.0,0.0
5962,11.0,0.0
5963,14.0,0.0
5964,17.0,104.0
5965,18.0,0.0
5966,8.0,0.0
5967,14.0,0.0
5968,2.0,0.0
5969,18.0,0.0
5970,23.0,0.0
5971,5.0,54.0
5972,2.0,0.0
5973,7.0,54.0
5974,18.0,80.0
5975,25.0,0.0
5976,23.0,0.0
5977,22.0,0.0
5978,14.0,7.0
5979,29.0,89.0
5980,24.0,98.0
5981,18.0,0.0
5982,0.0,0.0
5983,22.0,0.0
5984,28.0,0.0
5985,2.0,94.0
5986,26.0,0.0
5987,13.0,0.0
5988,14.0,0.0
5989,10.0,0.0
5990,23.0,28.0
5991,23.0,0.0
5992,18.0,0.0
5993,1.0,0.0
5994,23.0,0.0
5995,14.0,0.0
5996,21.0,0.0
5997,2.0,0.0
5998,8.0,0.0
5999,2.0,57.0
6000,20.0,57.0
6001,14.0,0.0
6002,23.0,0.0
6003,2.0,21.0
6004,0.0,38.0
6005,18.0,70.0
6006,8.0,0.0
6007,15.0,35.0
6008,23.0,0.0
6009,26.0,70.0
6010,23.0,23.0
6011,29.0,0.0
6012,14.0,0.0
6013,3.0,108.0
6014,18.0,93.0
6015,14.0,8.0
6016,14.0,49.0
6017,18.0,0.0
6018,18.0,0.0
6019,2.0,0.0
6020,18.0,0.0
6021,14.0,0.0
6022,24.0,112.0
6023,8.0,0.0
6024,23.0,0.0
6025,14.0,0.0
6026,22.0,35.0
6027,9.0,100.0
6028,9.0,110.0
6029,1.0,64.0
6030,14.0,84.0
6031,10.0,36.0
6032,13.0,0.0
6033,23.0,108.0
6034,20.0,108.0
6035,2.0,108.0
6036,8.0,108.0
6037,23.0,108.0
6038,23.0,108.0
6039,15.0,108.0
6040,18.0,9.0
6041,3.0,108.0
6042,8.0,71.0
6043,9.0,0.0
6044,23.0,97.0
6045,15.0,4.0
6046,14.0,0.0
6047,21.0,0.0
6048,0.0,53.0
6049,28.0,39.0
6050,28.0,0.0
6051,23.0,0.0
6052,26.0,0.0
6053,16.0,37.0
6054,10.0,0.0
6055,10.0,0.0
6056,2.0,0.0
6057,20.0,0.0
6058,23.0,39.0
6059,14.0,14.0
6060,0.0,0.0
6061,23.0,0.0
6062,14.0,0.0
6063,23.0,0.0
6064,0.0,0.0
6065,18.0,0.0
6066,2.0,0.0
6067,2.0,0.0
6068,23.0,0.0
6069,14.0,50.0
6070,6.0,0.0
6071,14.0,0.0
6072,0.0,0.0
6073,7.0,0.0
6074,27.0,0.0
6075,14.0,0.0
6076,11.0,0.0
6077,16.0,0.0
6078,23.0,22.0
6079,14.0,0.0
6080,23.0,0.0
6081,18.0,99.0
6082,20.0,0.0
6083,23.0,0.0
6084,21.0,8.0
6085,23.0,42.0
6086,14.0,0.0
6087,14.0,57.0
6088,14.0,0.0
6089,2.0,0.0
6090,18.0,14.0
6091,6.0,0.0
6092,18.0,20.0
6093,8.0,33.0
6094,2.0,36.0
6095,17.0,113.0
6096,23.0,0.0
6097,25.0,123.0
6098,22.0,0.0
6099,22.0,0.0
6100,13.0,0.0
6101,2.0,86.0
6102,23.0,0.0
6103,14.0,0.0
6104,11.0,18.0
6105,18.0,42.0
6106,2.0,35.0
6107,14.0,0.0
6108,0.0,37.0
6109,2.0,85.0
6110,2.0,12.0
6111,14.0,0.0
6112,8.0,0.0
6113,17.0,0.0
6114,26.0,0.0
6115,2.0,0.0
6116,2.0,0.0
6117,9.0,0.0
6118,14.0,0.0
6119,16.0,95.0
6120,23.0,0.0
6121,8.0,0.0
6122,0.0,0.0
6123,18.0,0.0
6124,23.0,0.0
6125,15.0,0.0
6126,23.0,0.0
6127,0.0,0.0
6128,10.0,0.0
6129,18.0,0.0
6130,18.0,85.0
6131,14.0,116.0
6132,6.0,93.0
6133,2.0,97.0
6134,18.0,0.0
6135,8.0,98.0
6136,0.0,98.0
6137,2.0,28.0
6138,4.0,47.0
6139,28.0,98.0
6140,22.0,4.0
6141,2.0,0.0
6142,27.0,0.0
6143,18.0,0.0
6144,0.0,104.0
6145,22.0,0.0
6146,0.0,0.0
6147,6.0,0.0
6148,9.0,0.0
6149,12.0,0.0
6150,23.0,0.0
6151,22.0,0.0
6152,15.0,0.0
6153,25.0,0.0
6154,23.0,0.0
6155,22.0,0.0
6156,18.0,0.0
6157,25.0,0.0
6158,18.0,0.0
6159,10.0,49.0
6160,2.0,4.0
6161,18.0,20.0
6162,27.0,83.0
6163,18.0,0.0
6164,0.0,0.0
6165,0.0,0.0
6166,18.0,0.0
6167,10.0,0.0
6168,18.0,70.0
6169,18.0,20.0
6170,24.0,0.0
6171,24.0,0.0
6172,23.0,0.0
6173,2.0,116.0
6174,14.0,61.0
6175,5.0,0.0
6176,18.0,0.0
6177,2.0,0.0
6178,24.0,0.0
6179,23.0,119.0
6180,2.0,120.0
6181,18.0,70.0
6182,9.0,0.0
6183,25.0,3.0
6184,23.0,0.0
6185,23.0,0.0
6186,26.0,0.0
6187,23.0,44.0
6188,6.0,0.0
6189,27.0,0.0
6190,28.0,0.0
6191,18.0,0.0
6192,2.0,0.0
6193,2.0,85.0
6194,2.0,0.0
6195,23.0,0.0
6196,14.0,0.0
6197,19.0,0.0
6198,24.0,0.0
6199,2.0,90.0
6200,19.0,69.0
6201,2.0,0.0
6202,2.0,54.0
6203,22.0,0.0
6204,18.0,0.0
6205,14.0,36.0
6206,1.0,43.0
6207,23.0,0.0
6208,9.0,43.0
6209,14.0,0.0
6210,0.0,57.0
6211,23.0,119.0
6212,14.0,100.0
6213,25.0,81.0
6214,0.0,0.0
6215,10.0,102.0
6216,2.0,81.0
6217,2.0,59.0
6218,2.0,0.0
6219,15.0,0.0
6220,18.0,38.0
6221,14.0,0.0
6222,24.0,0.0
6223,0.0,0.0
6224,2.0,0.0
6225,25.0,54.0
6226,23.0,82.0
6227,23.0,21.0
6228,4.0,18.0
6229,23.0,0.0
6230,8.0,0.0
6231,8.0,0.0
6232,18.0,0.0
6233,17.0,0.0
6234,9.0,0.0
6235,11.0,20.0
6236,3.0,0.0
6237,8.0,21.0
6238,20.0,21.0
6239,27.0,21.0
6240,23.0,21.0
6241,14.0,38.0
6242,26.0,0.0
6243,3.0,0.0
6244,0.0,0.0
6245,0.0,0.0
6246,19.0,0.0
6247,18.0,0.0
6248,14.0,0.0
6249,14.0,0.0
6250,26.0,0.0
6251,18.0,0.0
6252,21.0,0.0
6253,8.0,10.0
6254,18.0,2.0
6255,23.0,40.0
6256,18.0,8.0
6257,18.0,49.0
6258,22.0,8.0
6259,10.0,4.0
6260,13.0,4.0
6261,1.0,8.0
6262,2.0,8.0
6263,2.0,8.0
6264,22.0,8.0
6265,11.0,8.0
6266,18.0,43.0
6267,23.0,8.0
6268,18.0,0.0
6269,23.0,119.0
6270,14.0,116.0
6271,14.0,0.0
6272,22.0,0.0
6273,21.0,0.0
6274,14.0,0.0
6275,23.0,0.0
6276,27.0,121.0
6277,14.0,85.0
6278,14.0,0.0
6279,18.0,0.0
6280,29.0,68.0
6281,4.0,0.0
6282,14.0,0.0
6283,18.0,2.0
6284,23.0,11.0
6285,4.0,7.0
6286,0.0,0.0
6287,23.0,0.0
6288,23.0,23.0
6289,28.0,113.0
6290,14.0,73.0
6291,18.0,23.0
6292,2.0,23.0
6293,19.0,23.0
6294,2.0,85.0
6295,14.0,0.0
6296,23.0,0.0
6297,21.0,0.0
6298,23.0,87.0
6299,0.0,0.0
6300,0.0,0.0
6301,3.0,0.0
6302,0.0,117.0
6303,2.0,0.0
6304,7.0,23.0
6305,1.0,0.0
6306,0.0,0.0
6307,14.0,0.0
6308,14.0,0.0
6309,5.0,0.0
6310,23.0,0.0
6311,24.0,0.0
6312,23.0,0.0
6313,18.0,49.0
6314,2.0,0.0
6315,8.0,12.0
6316,20.0,0.0
6317,2.0,114.0
6318,14.0,118.0
6319,23.0,120.0
6320,14.0,20.0
6321,18.0,114.0
6322,2.0,114.0
6323,6.0,114.0
6324,23.0,56.0
6325,2.0,20.0
6326,1.0,20.0
6327,28.0,20.0
6328,22.0,56.0
6329,26.0,114.0
6330,14.0,20.0
6331,7.0,20.0
6332,23.0,20.0
6333,18.0,20.0
6334,3.0,114.0
6335,2.0,20.0
6336,14.0,20.0
6337,18.0,114.0
6338,3.0,56.0
6339,14.0,114.0
6340,0.0,66.0
6341,0.0,90.0
6342,2.0,0.0
6343,0.0,0.0
6344,18.0,0.0
6345,0.0,0.0
6346,2.0,4.0
6347,2.0,0.0
6348,23.0,91.0
6349,18.0,0.0
6350,27.0,0.0
6351,2.0,0.0
6352,8.0,0.0
6353,18.0,0.0
6354,14.0,0.0
6355,2.0,0.0
6356,9.0,0.0
6357,6.0,0.0
6358,23.0,65.0
6359,29.0,0.0
6360,2.0,0.0
6361,14.0,47.0
6362,20.0,0.0
6363,14.0,0.0
6364,23.0,104.0
6365,0.0,46.0
6366,22.0,54.0
6367,28.0,0.0
6368,23.0,0.0
6369,10.0,0.0
6370,14.0,69.0
6371,14.0,0.0
6372,14.0,8.0
6373,14.0,0.0
6374,11.0,11.0
6375,29.0,38.0
6376,28.0,0.0
6377,2.0,0.0
6378,15.0,0.0
6379,2.0,0.0
6380,14.0,0.0
6381,26.0,99.0
6382,18.0,111.0
6383,27.0,111.0
6384,2.0,117.0
6385,0.0,0.0
6386,0.0,0.0
6387,25.0,0.0
6388,25.0,0.0
6389,11.0,0.0
6390,2.0,37.0
6391,18.0,0.0
6392,6.0,12.0
6393,18.0,0.0
6394,2.0,0.0
6395,2.0,0.0
6396,14.0,0.0
6397,0.0,0.0
6398,22.0,0.0
6399,20.0,0.0
6400,26.0,114.0
6401,2.0,0.0
6402,24.0,0.0
6403,14.0,61.0
6404,2.0,89.0
6405,18.0,0.0
6406,14.0,0.0
6407,2.0,0.0
6408,28.0,0.0
6409,26.0,0.0
6410,25.0,0.0
6411,7.0,108.0
6412,23.0,0.0
6413,18.0,0.0
6414,8.0,0.0
6415,15.0,97.0
6416,0.0,0.0
6417,27.0,0.0
6418,0.0,0.0
6419,18.0,0.0
6420,20.0,0.0
6421,26.0,0.0
6422,23.0,0.0
6423,9.0,0.0
6424,18.0,0.0
6425,15.0,0.0
6426,2.0,121.0
